model,problem_type,problem_name,parallelism_model,response_time,total_tokens,prompt_tokens,source_write_success,did_build,is_source_valid,did_any_run,did_all_run,are_any_valid,are_all_valid,best_runtime,avg_runtime,speedup_2proc,speedup_4proc,num_successful_runs
Kimi K2,geometry,11_geometry_convex_hull_perimeter,serial,25.20066809654236,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,geometry,12_geometry_smallest_triangle,mpi,27.8368980884552,,,True,True,True,True,True,True,True,0.0020957,0.0027496666666666,1.408807985907223,1.7172305196354445,3
Kimi K2,geometry,12_geometry_smallest_triangle,serial,3.7833430767059326,,,True,True,True,True,True,True,True,3.34e-08,3.34e-08,,,1
Kimi K2,geometry,14_geometry_closest_pair_1d,mpi,35.0100531578064,,,True,True,True,True,True,True,False,0.0012674,0.0012674,,,1
Kimi K2,geometry,14_geometry_closest_pair_1d,serial,108.6717050075531,,,True,True,True,True,True,True,True,0.0008368332,0.0008368332,,,1
Kimi K2,geometry,10_geometry_convex_hull,mpi,99.39907813072205,,,True,True,True,False,False,False,False,,,,,0
Kimi K2,geometry,10_geometry_convex_hull,serial,232.83573627471924,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,transform,59_transform_map_function,mpi,22.475470781326297,,,True,True,True,True,True,True,True,0.0092892,0.0099402,1.0962407957628215,0.9840551980054502,3
Kimi K2,transform,59_transform_map_function,serial,5.195582866668701,,,True,True,True,True,True,True,True,0.0059604002,0.0059604002,,,1
Kimi K2,transform,57_transform_inverse_offset,mpi,10.883960247039797,,,True,True,True,True,False,True,False,0.0020766,0.0020766,,,1
Kimi K2,transform,57_transform_inverse_offset,serial,6.159822225570679,,,True,True,True,True,True,True,True,0.0007354664,0.0007354664,,,1
Kimi K2,transform,55_transform_relu,mpi,24.02246403694153,,,True,True,True,True,True,True,True,0.0050484,0.0085273333333333,0.7525939177101967,0.3651487096400879,3
Kimi K2,transform,55_transform_relu,serial,3.6668639183044434,,,True,True,True,True,True,True,True,0.0182807998,0.0182807998,,,1
Kimi K2,transform,56_transform_negate_odds,mpi,9.96913194656372,,,True,True,True,True,False,True,False,0.0040398,0.0040398,,,1
Kimi K2,transform,56_transform_negate_odds,serial,102.97756505012512,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,transform,58_transform_squaring,mpi,23.506819009780884,,,True,True,True,True,True,True,True,0.00125745,0.0015521833333333,1.1492886500158075,1.445465028430554,3
Kimi K2,transform,58_transform_squaring,serial,3.5743470191955566,,,True,True,True,True,True,True,True,0.0004908584,0.0004908584,,,1
Kimi K2,reduce,26_reduce_product_of_inverses,mpi,10.152495861053469,,,True,True,True,True,True,True,True,0.00519015,0.0100053833333333,1.935001064005864,3.1535504754197854,3
Kimi K2,reduce,26_reduce_product_of_inverses,serial,6.809385061264038,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,reduce,27_reduce_average,mpi,13.86695384979248,,,True,True,True,True,True,True,True,0.00530915,0.0099395166666666,1.9752361067275244,3.064822052494278,3
Kimi K2,reduce,27_reduce_average,serial,4.67844820022583,,,True,True,True,True,True,True,True,0.01805245,0.01805245,,,1
Kimi K2,reduce,28_reduce_smallest_odd_number,mpi,3.753872871398926,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,reduce,28_reduce_smallest_odd_number,serial,107.71249794960022,,,True,True,True,True,True,True,True,0.0218926164,0.0218926164,,,1
Kimi K2,reduce,25_reduce_xor,mpi,8.993137121200562,,,True,True,True,True,True,True,True,0.0197104,0.0214044666666666,0.9365657103214956,0.8402564627242344,3
Kimi K2,reduce,25_reduce_xor,serial,2.6432912349700928,,,True,True,True,True,True,True,True,0.0199114166,0.0199114166,,,1
Kimi K2,reduce,29_reduce_sum_of_min_of_pairs,mpi,10.329834938049316,,,True,True,True,True,True,True,True,0.0104687,0.0153740333333333,1.5914487949793192,0.877186331806455,3
Kimi K2,reduce,29_reduce_sum_of_min_of_pairs,serial,6.504991054534912,,,True,True,True,True,True,True,True,8.4e-09,8.4e-09,,,1
Kimi K2,dense_la,00_dense_la_lu_decomp,mpi,36.897066831588745,,,True,True,True,True,True,True,False,0.0827942,0.0827942,,,1
Kimi K2,dense_la,00_dense_la_lu_decomp,serial,21.6476149559021,,,True,True,True,True,True,True,True,0.0840372,0.0840372,,,1
Kimi K2,dense_la,04_dense_la_gemv,mpi,4.687433958053589,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,dense_la,04_dense_la_gemv,serial,11.7845778465271,,,True,True,True,True,True,True,True,0.0320356584,0.0320356584,,,1
Kimi K2,dense_la,02_dense_la_gemm,mpi,10.65490221977234,,,True,True,True,True,True,True,True,0.00494675,0.00879725,1.632192655145326,2.6881892151412545,3
Kimi K2,dense_la,02_dense_la_gemm,serial,10.990605115890505,,,True,True,True,True,True,True,True,0.0031763248,0.0031763248,,,1
Kimi K2,dense_la,01_dense_la_solve,mpi,8.60711407661438,,,True,True,True,True,True,True,False,0.083155,0.083155,,,1
Kimi K2,dense_la,01_dense_la_solve,serial,29.88367509841919,,,True,True,True,True,True,True,True,0.1496966836,0.1496966836,,,1
Kimi K2,dense_la,03_dense_la_axpy,mpi,21.419766902923584,,,True,True,True,True,True,True,True,0.0294688,0.0888452666666666,0.6741982273835834,0.152405698043418,3
Kimi K2,dense_la,03_dense_la_axpy,serial,2.135650157928467,,,True,True,True,True,True,True,True,0.0086696666,0.0086696666,,,1
Kimi K2,sort,41_sort_k-th_smallest_element,mpi,9.162800073623655,,,True,True,True,True,True,True,True,0.0054521,0.0064415,1.5022468406668992,1.4414642731432594,3
Kimi K2,sort,41_sort_k-th_smallest_element,serial,7.270328044891357,,,True,True,True,True,True,True,True,0.0016419502,0.0016419502,,,1
Kimi K2,sort,43_sort_sort_an_array_of_structs_by_key,mpi,15.621292114257812,,,True,True,True,True,False,False,False,,,,,0
Kimi K2,sort,43_sort_sort_an_array_of_structs_by_key,serial,3.287168025970459,,,True,True,True,True,True,True,True,0.0051150832,0.0051150832,,,1
Kimi K2,sort,44_sort_sort_non-zero_elements,mpi,26.4027841091156,,,True,True,True,True,True,True,False,0.0015264,0.0015264,,,1
Kimi K2,sort,44_sort_sort_non-zero_elements,serial,7.157050848007202,,,True,True,True,True,True,True,True,0.0033086584,0.0033086584,,,1
Kimi K2,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,116.41247010231018,,,True,True,True,True,True,True,True,0.0101263,0.0129499333333333,0.9005697044286083,1.3440644657969842,3
Kimi K2,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,3.9739990234375,,,True,True,True,True,True,True,True,0.0282154836,0.0282154836,,,1
Kimi K2,sort,42_sort_sorted_ranks,mpi,4.01574182510376,,,True,True,True,True,False,True,False,14.0523826,14.0523826,,,1
Kimi K2,sort,42_sort_sorted_ranks,serial,11.471374273300173,,,True,True,True,True,True,True,True,0.0152019916,0.0152019916,,,1
Kimi K2,sparse_la,46_sparse_la_spmm,mpi,9.9757559299469,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,sparse_la,46_sparse_la_spmm,serial,13.81182098388672,,,True,True,True,True,True,True,True,0.0177240416,0.0177240416,,,1
Kimi K2,sparse_la,47_sparse_la_spmv,mpi,3.8753230571746826,,,True,True,True,True,True,True,False,0.0015108,0.0015108,,,1
Kimi K2,sparse_la,47_sparse_la_spmv,serial,2.553068161010742,,,True,True,True,True,True,True,True,0.0015723084,0.0015723084,,,1
Kimi K2,sparse_la,48_sparse_la_sparse_axpy,mpi,15.447242975234984,,,True,True,True,False,False,False,False,,,,,0
Kimi K2,sparse_la,48_sparse_la_sparse_axpy,serial,9.996594905853271,,,True,True,True,False,False,False,False,,,,,0
Kimi K2,sparse_la,45_sparse_la_sparse_solve,mpi,23.606315851211548,,,True,True,True,True,True,True,True,0.04025925,0.0825711166666666,1.997895950716692,3.434097753932326,3
Kimi K2,sparse_la,45_sparse_la_sparse_solve,serial,50.45539999008179,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,29.0972900390625,,,True,True,True,True,True,True,True,0.0513572,0.0653550666666666,0.9198145226142352,0.5778672430651588,3
Kimi K2,sparse_la,49_sparse_la_sparse_lu_decomp,serial,143.32028818130493,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,stencil,50_stencil_xor_kernel,mpi,41.00068116188049,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,stencil,50_stencil_xor_kernel,serial,24.67110300064087,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,stencil,51_stencil_edge_kernel,mpi,37.15011286735535,,,True,True,True,True,True,True,True,0.0311221,0.0415481166666666,1.6126546730458422,1.1582198806684507,3
Kimi K2,stencil,51_stencil_edge_kernel,serial,4.591048955917358,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,38.0056471824646,,,True,True,True,True,True,True,True,0.038916,0.0649396333333333,0.7348992147931609,0.3780135154693551,3
Kimi K2,stencil,53_stencil_2d_jacobi_5-point_stencil,serial,121.39582014083862,,,True,True,True,True,True,True,True,0.0157305584,0.0157305584,,,1
Kimi K2,stencil,52_stencil_1d_jacobi_3-point_stencil,mpi,16.75955581665039,,,True,True,True,True,True,True,True,0.0224548,0.0434185166666666,0.7688262242095965,0.2857057427302159,3
Kimi K2,stencil,52_stencil_1d_jacobi_3-point_stencil,serial,2.2636380195617676,,,True,True,True,True,True,True,True,0.0111793586,0.0111793586,,,1
Kimi K2,stencil,54_stencil_game_of_life,mpi,38.707422971725464,,,True,True,True,True,True,True,True,0.0902085,0.1131966333333333,1.6768419827399856,1.541699620856945,3
Kimi K2,stencil,54_stencil_game_of_life,serial,124.97986888885498,,,True,True,True,True,True,True,True,0.1271337916,0.1271337916,,,1
Kimi K2,histogram,20_histogram_pixel_histogram,mpi,16.110517978668213,,,True,True,True,True,True,True,True,0.0012484,0.0016230666666666,1.781960909964755,1.593324738576135,3
Kimi K2,histogram,20_histogram_pixel_histogram,serial,102.3532919883728,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,histogram,24_histogram_count_quartile,mpi,12.635560989379885,,,True,True,True,True,True,True,True,0.0089164,0.0206585666666666,1.9298505237466796,3.919676102462877,3
Kimi K2,histogram,24_histogram_count_quartile,serial,8.656819105148315,,,True,True,True,True,True,True,True,0.0399787582,0.0399787582,,,1
Kimi K2,histogram,22_histogram_count_quadrants,mpi,14.13369083404541,,,True,True,True,True,True,True,True,0.01072305,0.0216071833333333,1.9554431375548356,3.3380241629014136,3
Kimi K2,histogram,22_histogram_count_quadrants,serial,2.2556850910186768,,,True,True,True,True,True,True,True,0.0357812998,0.0357812998,,,1
Kimi K2,histogram,23_histogram_first_letter_counts,mpi,9.781259775161743,,,True,True,True,True,True,True,True,0.0035032,0.0054540333333333,0.8548977500122016,0.3998584652612115,3
Kimi K2,histogram,23_histogram_first_letter_counts,serial,5.139050245285034,,,True,True,True,True,True,True,True,0.0034670752,0.0034670752,,,1
Kimi K2,histogram,21_histogram_bin_0-100,mpi,16.553269147872925,,,True,True,True,True,True,True,True,0.00249065,0.0032863833333333,1.8904012866277016,1.934916588039267,3
Kimi K2,histogram,21_histogram_bin_0-100,serial,4.741026163101196,,,True,True,True,True,True,True,True,0.0048638334,0.0048638334,,,1
Kimi K2,search,39_search_xor_contains,mpi,16.05167579650879,,,True,True,True,True,True,True,True,1.93e-05,3.726666666666667e-05,1.0466321243523315,0.2793914246196404,3
Kimi K2,search,39_search_xor_contains,serial,6.702080965042114,,,True,True,True,True,True,True,True,2.66334e-05,2.66334e-05,,,1
Kimi K2,search,37_search_find_the_closest_number_to_pi,mpi,13.082786083221436,,,True,True,True,True,True,True,True,0.0027224,0.0028654166666666,1.1213635027916544,1.0821502631998725,3
Kimi K2,search,37_search_find_the_closest_number_to_pi,serial,7.388635873794556,,,True,True,True,True,True,True,True,2.5e-08,2.5e-08,,,1
Kimi K2,search,38_search_find_the_first_even_number,mpi,10.615406036376951,,,True,True,True,True,True,True,True,0.0002565,0.0003532333333333,1.0994152046783627,0.5410590943975442,3
Kimi K2,search,38_search_find_the_first_even_number,serial,3.938563108444214,,,True,True,True,True,True,True,True,8.4e-09,8.4e-09,,,1
Kimi K2,search,35_search_search_for_last_struct_by_key,mpi,111.07233715057372,,,True,True,True,True,True,True,True,0.0014328,0.0029054166666666,0.5879601132586483,0.2956329760344988,3
Kimi K2,search,35_search_search_for_last_struct_by_key,serial,105.6172971725464,,,True,True,True,True,True,True,True,0.0,0.0,,,1
Kimi K2,search,36_search_check_if_array_contains_value,mpi,8.794701099395752,,,True,True,True,True,True,True,True,0.0002821,0.0004946333333333,2.32258064516129,1.198682766190999,3
Kimi K2,search,36_search_check_if_array_contains_value,serial,2.8784098625183105,,,True,True,True,True,True,True,True,0.0009807584,0.0009807584,,,1
Kimi K2,fft,05_fft_inverse_fft,mpi,10.060614824295044,,,True,True,True,True,True,True,True,0.00311525,0.0057565833333333,2.252786395495806,3.146777947195249,3
Kimi K2,fft,05_fft_inverse_fft,serial,5.755337953567505,,,True,True,True,True,True,True,True,0.0085761336,0.0085761336,,,1
Kimi K2,fft,08_fft_split_fft,mpi,61.22365593910217,,,True,True,True,True,False,True,False,0.0276748,0.0276748,,,1
Kimi K2,fft,08_fft_split_fft,serial,3.423633098602295,,,True,True,True,False,False,False,False,,,,,0
Kimi K2,fft,07_fft_fft_conjugate,mpi,31.20301818847656,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,fft,07_fft_fft_conjugate,serial,21.648526191711422,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,fft,09_fft_fft_out_of_place,mpi,10.535085201263428,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,fft,09_fft_fft_out_of_place,serial,28.48444104194641,,,True,True,True,True,True,True,True,0.007750875,0.007750875,,,1
Kimi K2,fft,06_fft_dft,mpi,3.33395004272461,,,True,True,True,True,True,True,True,0.00714035,0.01608645,2.0114984619891607,3.8464501039864993,3
Kimi K2,fft,06_fft_dft,serial,2.2471392154693604,,,True,True,True,True,True,True,True,0.02812335,0.02812335,,,1
Kimi K2,scan,33_scan_reverse_prefix_sum,mpi,45.53637909889221,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,scan,33_scan_reverse_prefix_sum,serial,5.328158140182495,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,scan,30_scan_prefix_sum,mpi,10.3188898563385,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,scan,30_scan_prefix_sum,serial,4.633354902267456,,,True,True,True,True,True,True,True,0.0087295834,0.0087295834,,,1
Kimi K2,scan,34_scan_largest_contiguous_subarray_sum,mpi,15.202491044998167,,,True,True,True,True,True,True,True,0.0918767,0.2053607,1.9573952172156768,3.7762893094767223,3
Kimi K2,scan,34_scan_largest_contiguous_subarray_sum,serial,6.365418910980225,,,True,True,True,True,True,True,True,1.66e-08,1.66e-08,,,1
Kimi K2,scan,32_scan_sum_of_prefix_sum_array,mpi,13.342671155929564,,,True,True,True,True,True,False,False,,,,,0
Kimi K2,scan,32_scan_sum_of_prefix_sum_array,serial,5.014909267425537,,,True,True,True,True,True,True,True,0.0046406418,0.0046406418,,,1
Kimi K2,scan,31_scan_scan_with_min_function,mpi,19.70201277732849,,,True,True,True,False,False,False,False,,,,,0
Kimi K2,scan,31_scan_scan_with_min_function,serial,2.512584924697876,,,True,True,True,True,True,True,True,0.0078532998,0.0078532998,,,1
Kimi K2,graph,17_graph_highest_degree,mpi,2.963879346847534,,,True,True,True,True,True,True,True,0.00273625,0.0031034499999999,0.7431920027576697,1.024321608040201,3
Kimi K2,graph,17_graph_highest_degree,serial,1.8552558422088623,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,graph,16_graph_largest_component,mpi,30.951486825942993,,,True,True,True,True,True,True,False,0.0956536,0.0956536,,,1
Kimi K2,graph,16_graph_largest_component,serial,12.77998399734497,,,True,True,True,True,True,True,True,0.1034391414,0.1034391414,,,1
Kimi K2,graph,19_graph_shortest_path,mpi,5.381947040557861,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,graph,19_graph_shortest_path,serial,12.085490226745604,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,graph,15_graph_edge_count,mpi,13.372276306152344,,,True,False,True,False,False,False,False,,,,,0
Kimi K2,graph,15_graph_edge_count,serial,1.7298102378845217,,,True,True,True,True,True,True,True,5.82e-08,5.82e-08,,,1
Kimi K2,graph,18_graph_count_components,mpi,27.656790018081665,,,True,True,True,True,False,True,False,0.2081642,0.2081642,,,1
Kimi K2,graph,18_graph_count_components,serial,11.02909016609192,,,True,True,True,True,True,True,True,0.0686226832,0.0686226832,,,1
Llama3.3 8B,geometry,13_geometry_closest_pair_2d,mpi,3.938745260238647,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,13_geometry_closest_pair_2d,serial,3.5749759674072266,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,11_geometry_convex_hull_perimeter,mpi,7.40996789932251,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,11_geometry_convex_hull_perimeter,serial,6.050637722015381,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,12_geometry_smallest_triangle,mpi,4.205649137496948,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,12_geometry_smallest_triangle,serial,3.2738537788391113,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,14_geometry_closest_pair_1d,mpi,6.099119186401367,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,14_geometry_closest_pair_1d,serial,2.437588930130005,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,10_geometry_convex_hull,mpi,14.595134258270264,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,geometry,10_geometry_convex_hull,serial,7.433303594589233,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,59_transform_map_function,mpi,3.7032930850982666,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,59_transform_map_function,serial,2.151660919189453,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,57_transform_inverse_offset,mpi,5.521191358566284,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,57_transform_inverse_offset,serial,1.992081880569458,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,55_transform_relu,mpi,5.250666856765747,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,55_transform_relu,serial,1.8525688648223877,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,56_transform_negate_odds,mpi,5.935196876525879,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,56_transform_negate_odds,serial,1.8087396621704104,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,58_transform_squaring,mpi,4.057972192764282,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,transform,58_transform_squaring,serial,0.9915101528167723,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,26_reduce_product_of_inverses,mpi,2.6309139728546143,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,26_reduce_product_of_inverses,serial,2.2236099243164062,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,27_reduce_average,mpi,3.871970653533935,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,27_reduce_average,serial,1.5354011058807373,,,True,True,True,True,True,True,True,0.0234096582,0.0234096582,,,1
Llama3.3 8B,reduce,28_reduce_smallest_odd_number,mpi,2.727544069290161,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,28_reduce_smallest_odd_number,serial,2.32324481010437,,,True,True,True,True,True,True,True,0.0281264002,0.0281264002,,,1
Llama3.3 8B,reduce,25_reduce_xor,mpi,2.2822909355163574,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,25_reduce_xor,serial,1.65740966796875,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,29_reduce_sum_of_min_of_pairs,mpi,2.3841569423675537,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,reduce,29_reduce_sum_of_min_of_pairs,serial,1.697096824645996,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,00_dense_la_lu_decomp,mpi,5.9024498462677,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,00_dense_la_lu_decomp,serial,4.0686421394348145,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,04_dense_la_gemv,mpi,6.033840894699097,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,04_dense_la_gemv,serial,2.6577858924865723,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,02_dense_la_gemm,mpi,9.82955813407898,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,02_dense_la_gemm,serial,4.4421820640563965,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,01_dense_la_solve,mpi,9.24730110168457,,,True,True,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,01_dense_la_solve,serial,8.562636852264404,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,03_dense_la_axpy,mpi,3.5940301418304443,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,dense_la,03_dense_la_axpy,serial,2.3907477855682373,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,41_sort_k-th_smallest_element,mpi,5.098495960235596,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,41_sort_k-th_smallest_element,serial,2.1432831287384033,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,43_sort_sort_an_array_of_structs_by_key,mpi,5.931419134140015,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,43_sort_sort_an_array_of_structs_by_key,serial,1.3466088771820068,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,44_sort_sort_non-zero_elements,mpi,5.963695049285889,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,44_sort_sort_non-zero_elements,serial,3.011665105819702,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,9.283576011657717,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,2.3463730812072754,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,42_sort_sorted_ranks,mpi,9.894527196884155,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sort,42_sort_sorted_ranks,serial,2.4827136993408203,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,46_sparse_la_spmm,mpi,7.552285194396973,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,46_sparse_la_spmm,serial,5.573714017868042,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,47_sparse_la_spmv,mpi,3.1821060180664062,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,47_sparse_la_spmv,serial,2.7930312156677246,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,48_sparse_la_sparse_axpy,mpi,6.547063827514648,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,48_sparse_la_sparse_axpy,serial,5.930660724639893,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,45_sparse_la_sparse_solve,mpi,9.10950493812561,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,45_sparse_la_sparse_solve,serial,7.772765159606934,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,12.600049018859863,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,sparse_la,49_sparse_la_sparse_lu_decomp,serial,3.5727782249450684,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,50_stencil_xor_kernel,mpi,13.54812788963318,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,50_stencil_xor_kernel,serial,4.031472682952881,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,51_stencil_edge_kernel,mpi,8.498464107513428,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,51_stencil_edge_kernel,serial,7.208109140396118,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,6.317483901977539,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,53_stencil_2d_jacobi_5-point_stencil,serial,3.1249918937683105,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,52_stencil_1d_jacobi_3-point_stencil,mpi,8.413315296173096,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,52_stencil_1d_jacobi_3-point_stencil,serial,3.1518640518188477,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,stencil,54_stencil_game_of_life,mpi,9.696542024612429,,,True,True,True,True,True,False,False,,,,,0
Llama3.3 8B,stencil,54_stencil_game_of_life,serial,5.984718084335327,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,20_histogram_pixel_histogram,mpi,3.1383869647979736,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,20_histogram_pixel_histogram,serial,2.7968480587005615,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,24_histogram_count_quartile,mpi,6.832257986068726,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,24_histogram_count_quartile,serial,2.5764000415802,,,True,True,True,True,True,True,True,0.1796334084,0.1796334084,,,1
Llama3.3 8B,histogram,22_histogram_count_quadrants,mpi,5.488698720932007,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,22_histogram_count_quadrants,serial,5.220745801925659,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,23_histogram_first_letter_counts,mpi,4.735621929168701,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,23_histogram_first_letter_counts,serial,3.1971869468688965,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,21_histogram_bin_0-100,mpi,4.576735019683838,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,histogram,21_histogram_bin_0-100,serial,3.5958731174468994,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,39_search_xor_contains,mpi,5.739303112030029,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,39_search_xor_contains,serial,2.0147409439086914,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,37_search_find_the_closest_number_to_pi,mpi,3.0674188137054443,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,37_search_find_the_closest_number_to_pi,serial,2.1772971153259277,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,38_search_find_the_first_even_number,mpi,2.769292116165161,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,38_search_find_the_first_even_number,serial,2.507160186767578,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,35_search_search_for_last_struct_by_key,mpi,4.195634126663208,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,35_search_search_for_last_struct_by_key,serial,1.767524003982544,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,search,36_search_check_if_array_contains_value,mpi,3.1555368900299072,,,True,False,True,False,False,False,False,,,,,0
